coin,timeframe,futures,swing_length,stop_loss_multiplier,take_profit_multiplier,min_strength_ratio,trailing_stop_activation,trailing_stop_percent,violation_type,ob_search_window_frac,break_atr_mult,ob_min_sl_atr_mult,ob_min_sl_pct,risk_per_trade_percent,mean_test_sharpe,pooled_test_sharpe,pooled_test_roi,pooled_bh_sharpe,pooled_bh_roi,mean_test_roi,mean_test_profit_factor,mean_test_win_rate,mean_test_trades
ETHUSDT,1m,True,20,0.7,4,0.4,2.5,1.5,Wick,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,1m,True,50,0.7,2,0.3,1.5,3.0,Wick,0.25,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,1m,True,75,1.5,2,0.4,1.5,3.0,Wick,0.5,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,True,30,1.2,2,0.5,2.0,3.0,Wick,2000.0,0.1,1.0,0.001,1,1.595956492204988,-0.1597163508829567,-0.588406526404342,0.4502079182066347,3.5841657693090925,0.9943535136033068,inf,0.5,2.0
ETHUSDT,15m,True,10,1.0,6,0.6,2.5,3.0,Close,2000.0,0.2,0.5,0.0005,5,-2.257007294841289,0.2362613720680134,1.4688201646822199,0.4502079182066347,3.5841657693090925,-5.452211749849636,0.5550596726524359,0.2,4.0
ETHUSDT,15m,True,100,0.5,2,0.3,1.5,1.5,Wick,0.5,0.2,1.0,0.001,5,0.861235299578712,0.8038021570462607,16.38232109210059,0.4502079182066347,3.5841657693090925,8.417874957268433,1.1445906133774988,0.4125,22.0
ETHUSDT,15m,True,10,1.0,3,0.4,2.0,1.5,Close,2000.0,0.1,1.0,0.001,2,1.8978801380471815,0.6796203275514369,4.96992003169973,0.4502079182066347,3.5841657693090925,5.232902198935034,2.684584262038819,0.5,5.0
ETHUSDT,15m,True,15,0.7,2,0.6,2.0,3.0,Close,0.5,0.1,0.5,0.0005,2,-1.3766199646634845,0.09361415206911967,-1.155259936729144,0.4502079182066347,3.5841657693090925,-8.088929147360647,0.7334364860955043,0.30147058823529416,18.0
ETHUSDT,15m,True,10,1.0,2,0.6,1.5,1.5,Close,0.25,0.1,1.0,0.0005,3,0.5504175065484089,1.1330428037706628,37.10960306610361,0.4502079182066347,3.5841657693090925,3.1886691009922394,1.1567421359212613,0.39473684210526316,37.0
ETHUSDT,1m,True,75,1.5,4,0.7,1.5,2.5,Close,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,True,75,1.0,4,0.7,2.0,3.0,Close,2000.0,0.2,0.5,0.0005,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,20,1.5,3,0.5,2.0,2.5,Wick,2000.0,0.2,0.5,0.001,1,3.8443932395577347,1.860466212687751,5.054511439571506,0.4502079182066347,3.5841657693090925,3.8483060337071358,11.568382577376838,0.5416666666666666,3.0
ETHUSDT,15m,True,120,0.7,4,0.5,3.0,3.0,Wick,0.5,0.1,0.5,0.001,1,-2.3433690153982356,-0.10271799272814958,-1.3006482555862569,0.4502079182066347,3.5841657693090925,-4.818746380186232,0.18619048201135713,0.16666666666666666,5.0
ETHUSDT,15m,True,120,1.5,2,0.4,3.0,1.5,Wick,2000.0,0.2,1.0,0.001,3,0.49319019104622586,0.49379983427677937,1.5801919587750488,0.4502079182066347,3.5841657693090925,0.552412883271809,12.620088327154926,0.25,2.0
ETHUSDT,15m,True,10,1.2,2,0.5,3.0,2.5,Wick,0.5,0.2,1.0,0.001,1,1.0717495815229754,0.5425915617136183,5.315063986119858,0.4502079182066347,3.5841657693090925,5.727604541808537,1.1254004565302216,0.3990162037037037,72.0
ETHUSDT,15m,True,5,0.5,6,0.4,1.5,1.5,Close,0.25,0.1,1.0,0.0005,3,1.425036644926478,1.3229881335830374,-186.6748561743299,0.4502079182066347,3.5841657693090925,-154.27441418433403,0.6565387456080882,0.2017699115044248,225.0
ETHUSDT,15m,True,20,1.2,3,0.7,2.0,3.0,Wick,0.5,0.1,0.5,0.001,2,-0.6572089575102529,1.4821443071722689,6.798483989977903,0.4502079182066347,3.5841657693090925,2.3017268563961983,1.2938265057744784,0.25,2.0
ETHUSDT,15m,True,50,0.7,6,0.3,2.5,2.0,Close,0.5,0.1,1.0,0.0005,3,-0.29870596032788327,0.2586882948646212,-10.469719838729944,0.4502079182066347,3.5841657693090925,-15.748704356136113,0.8427935286787106,0.2272727272727273,40.0
ETHUSDT,15m,True,75,0.7,4,0.5,1.5,2.5,Wick,0.25,0.1,1.0,0.001,1,1.5495664089245529,1.3389118444399708,7.5025146268570095,0.4502079182066347,3.5841657693090925,3.7068225935326455,1.582719790541634,0.42647058823529416,14.0
ETHUSDT,15m,True,30,0.7,2,0.6,2.0,2.5,Wick,0.5,0.1,1.0,0.0005,5,-0.4762833326371695,0.21868585573348,-1.5461373101309255,0.4502079182066347,3.5841657693090925,-9.092969197775211,0.7468160736913503,0.29166666666666663,7.0
ETHUSDT,1m,True,50,0.5,5,0.6,2.5,1.5,Close,2000.0,0.2,0.5,0.001,3,,,,,,,,,
ETHUSDT,1m,True,20,0.5,2,0.3,3.0,3.0,Wick,0.5,0.2,0.5,0.0005,5,,,,,,,,,
ETHUSDT,15m,True,120,1.5,2,0.7,2.5,1.5,Wick,0.5,0.1,0.5,0.0005,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,5,0.7,2,0.3,3.0,2.5,Wick,2000.0,0.2,1.0,0.001,3,-2.069875512213563,-1.274184692622763,-12.73599049931976,0.4502079182066347,3.5841657693090925,-9.247133341662916,0.29347584531442755,0.14285714285714285,6.0
ETHUSDT,15m,True,30,0.5,6,0.6,2.0,1.5,Close,0.5,0.2,0.5,0.001,1,-1.4828655197879093,0.09681156154413262,0.17048227919036435,0.4502079182066347,3.5841657693090925,-4.058753432073373,0.6677729250728598,0.20833333333333331,7.0
ETHUSDT,15m,True,120,0.5,2,0.7,1.5,2.5,Close,0.5,0.2,0.5,0.0005,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,1.0,2,0.7,1.5,1.5,Wick,0.25,0.2,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,75,0.5,5,0.5,2.0,2.0,Close,0.25,0.1,0.5,0.001,5,2.7933223217523953,1.8386738228422261,66.51301792015755,0.4502079182066347,3.5841657693090925,46.95902911320694,2.245339601394076,0.42647058823529416,14.0
ETHUSDT,15m,True,120,1.5,5,0.7,2.0,1.5,Close,0.25,0.1,0.5,0.0005,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,1.2,3,0.5,2.0,2.0,Wick,0.25,0.1,1.0,0.001,1,1.0197604961073365,1.5274114784245991,10.465946708380617,0.4502079182066347,3.5841657693090925,2.995885433285187,1.557945171724028,0.38431372549019605,16.0
ETHUSDT,15m,True,100,1.0,3,0.3,2.5,2.0,Close,2000.0,0.1,1.0,0.0005,2,-0.04827889925320217,-0.10430575746618378,-1.1802572359518126,0.4502079182066347,3.5841657693090925,-0.5275197572795316,0.7617945717331974,0.25,2.0
ETHUSDT,15m,True,100,0.5,6,0.3,3.0,2.5,Wick,0.25,0.2,1.0,0.0005,5,1.072980694707702,1.1096704766665804,34.050744488760124,0.4502079182066347,3.5841657693090925,14.390212758705902,1.1879737478619858,0.25,22.0
ETHUSDT,15m,True,120,0.7,3,0.5,2.5,3.0,Close,2000.0,0.2,0.5,0.001,3,-1.3766821863070704,-1.019951025066668,-4.973915254614422,0.4502079182066347,3.5841657693090925,-2.9646897698983548,0.48571655113418166,0.3333333333333333,3.0
ETHUSDT,15m,True,30,1.5,4,0.4,3.0,1.5,Wick,2000.0,0.2,1.0,0.001,1,1.8781018314121076,0.8470343862088926,2.246633183758404,0.4502079182066347,3.5841657693090925,1.6943159278358775,inf,0.6666666666666666,2.0
ETHUSDT,15m,True,20,0.5,4,0.4,2.0,3.0,Wick,0.25,0.2,1.0,0.001,5,0.8661520307163407,1.5680178949776717,-37.825630661561426,0.4502079182066347,3.5841657693090925,-92.02395155776877,0.6969085480645374,0.19885964912280701,75.0
ETHUSDT,15m,True,75,1.5,4,0.7,3.0,2.5,Wick,2000.0,0.2,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,1.5,3,0.4,2.0,2.5,Wick,2000.0,0.1,1.0,0.001,3,0.3187903263602044,0.018748635393702046,-0.5625124683305148,0.4502079182066347,3.5841657693090925,1.7536462079207347,inf,0.5,2.0
ETHUSDT,15m,True,20,0.7,4,0.7,2.5,2.0,Close,2000.0,0.2,1.0,0.0005,2,2.863704313355603,1.0956597816404536,5.234919354780596,0.4502079182066347,3.5841657693090925,5.106941048455662,inf,0.8333333333333333,2.0
ETHUSDT,15m,True,100,1.0,2,0.3,2.0,2.5,Close,0.25,0.1,0.5,0.0005,2,-1.5220791021913096,0.2352184727359589,1.0994153634961004,0.4502079182066347,3.5841657693090925,-8.924652260752348,0.6943748414743994,0.2647058823529412,17.0
ETHUSDT,15m,True,120,1.2,5,0.3,1.5,2.0,Close,2000.0,0.2,0.5,0.001,5,1.623883881479147,1.0777639026154742,8.389780792713355,0.4502079182066347,3.5841657693090925,4.3569636958270515,2.9242684056855635,0.5833333333333333,2.0
ETHUSDT,15m,True,100,1.2,4,0.6,2.5,2.5,Wick,2000.0,0.1,1.0,0.001,1,-0.4636263539797046,0.00192695720480039,0.0,0.4502079182066347,3.5841657693090925,-0.05722224212569047,0.0,0.0,0.0
ETHUSDT,15m,True,50,1.0,2,0.4,2.5,2.5,Close,2000.0,0.1,0.5,0.0005,3,2.581447409403103,0.2979109205508161,1.816548504554721,0.4502079182066347,3.5841657693090925,6.654182931805567,6.933625127476796,0.575,4.0
ETHUSDT,15m,True,15,0.5,3,0.6,1.5,1.5,Close,0.25,0.1,0.5,0.001,1,-3.5763634518185214,-1.869309338890944,-14.364823654105713,0.4502079182066347,3.5841657693090925,-10.558673544832384,0.330775076097393,0.18382352941176472,18.0
ETHUSDT,15m,True,30,1.5,3,0.3,2.0,3.0,Close,0.5,0.2,0.5,0.001,2,1.0050893063966662,1.3977575238702806,22.529961417541326,0.4502079182066347,3.5841657693090925,7.4914795666732985,1.2845531958998277,0.3566997518610422,28.0
ETHUSDT,15m,True,100,1.0,4,0.5,2.0,2.5,Wick,2000.0,0.2,1.0,0.001,1,0.5690254252142648,0.820078903494154,1.7036178367350658,0.4502079182066347,3.5841657693090925,0.8474390000018839,inf,0.75,2.0
ETHUSDT,15m,True,50,1.0,4,0.7,2.0,1.5,Close,0.5,0.2,0.5,0.001,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,1m,True,30,1.2,4,0.7,2.0,2.5,Close,2000.0,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,True,120,0.5,5,0.4,2.0,1.5,Close,2000.0,0.2,1.0,0.001,5,-1.7616207096593444,-0.576942549274912,-16.91092028747862,0.4502079182066347,3.5841657693090925,-16.550725598258772,0.2211043345724247,0.16666666666666666,6.0
ETHUSDT,15m,True,10,1.2,4,0.6,1.5,2.5,Wick,0.25,0.1,0.5,0.0005,5,2.5605307339741215,2.1697983036035695,121.69481186013185,0.4502079182066347,3.5841657693090925,56.79567156827829,1.6354697382458299,0.380030959752322,36.0
ETHUSDT,15m,True,120,1.2,2,0.7,2.5,2.5,Wick,0.25,0.1,0.5,0.001,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,75,1.0,6,0.6,2.0,2.5,Close,0.5,0.2,0.5,0.001,5,2.0923182377753875,2.1618989545240765,35.97172657290393,0.4502079182066347,3.5841657693090925,19.635755152630463,4.641145026554849,0.5833333333333333,2.0
ETHUSDT,1m,True,15,1.5,4,0.4,2.0,3.0,Wick,0.25,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,True,15,0.5,2,0.4,2.0,2.0,Wick,0.25,0.1,1.0,0.001,1,-1.8578030010570252,0.47501250598868777,6.913741493093148,0.4502079182066347,3.5841657693090925,-11.323017458061186,0.861059642512091,0.34123096107597756,106.0
ETHUSDT,1m,True,15,0.7,6,0.4,1.5,2.5,Close,2000.0,0.2,0.5,0.001,2,,,,,,,,,
ETHUSDT,15m,True,10,0.5,2,0.7,3.0,2.0,Wick,2000.0,0.1,1.0,0.001,2,0.8924791044807394,1.4105252642763142,10.959880407641922,0.4502079182066347,3.5841657693090925,3.603693627081915,1.6607709215231843,0.41666666666666663,7.0
ETHUSDT,15m,True,75,0.5,2,0.6,2.5,2.5,Close,2000.0,0.1,0.5,0.0005,5,1.038097646996276,1.9734628450335554,24.340913526373114,0.4502079182066347,3.5841657693090925,10.325665756553255,inf,0.5,2.0
ETHUSDT,15m,True,100,1.0,3,0.3,3.0,2.5,Close,0.5,0.1,0.5,0.0005,5,-1.6982422820856546,0.5551874044156334,-7.228624010057592,0.4502079182066347,3.5841657693090925,-32.28599023380015,0.5732159378070738,0.1764705882352941,17.0
ETHUSDT,15m,True,75,0.7,2,0.7,2.5,2.5,Close,0.5,0.1,1.0,0.001,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,10,1.0,5,0.6,1.5,2.5,Close,2000.0,0.2,0.5,0.001,5,-2.1478738222861686,0.3381582124864797,2.853115330807523,0.4502079182066347,3.5841657693090925,-4.7600641667869885,0.5901992522135758,0.16666666666666666,5.0
ETHUSDT,15m,True,5,0.5,2,0.6,3.0,3.0,Close,0.5,0.1,0.5,0.001,3,-1.8552287796785083,-1.741277574337644,-68.5428263325019,0.4502079182066347,3.5841657693090925,-41.57705783395463,0.7759764717455979,0.38648942927139096,105.0
ETHUSDT,15m,True,120,1.2,2,0.4,3.0,1.5,Wick,0.5,0.1,1.0,0.001,3,-2.3925253356428753,0.2588499833390651,-1.5028888054510026,0.4502079182066347,3.5841657693090925,-17.019998578063205,0.4648915241734535,0.20833333333333334,11.0
ETHUSDT,15m,True,5,1.5,4,0.4,1.5,2.5,Wick,2000.0,0.1,0.5,0.001,1,0.3087361507297063,-0.148642380762944,-0.26203222073923826,0.4502079182066347,3.5841657693090925,0.2956845252461143,1.2320307634675325,0.16666666666666666,2.0
ETHUSDT,15m,True,20,0.5,2,0.4,3.0,2.5,Wick,2000.0,0.2,1.0,0.0005,1,-0.018913064325468576,-0.575105463636373,-2.6164198896150084,0.4502079182066347,3.5841657693090925,-0.44006339530727345,1.0075806192504373,0.2875,9.0
ETHUSDT,15m,True,10,1.0,6,0.3,1.5,2.5,Wick,2000.0,0.2,1.0,0.0005,3,1.8138237046545962,0.6887621500782023,6.292944983343568,0.4502079182066347,3.5841657693090925,6.16718297315577,2.52653338006042,0.7083333333333333,5.0
ETHUSDT,15m,True,20,1.0,5,0.6,2.0,2.5,Close,2000.0,0.1,0.5,0.001,2,2.9215668852562233,1.0467221630597843,4.468098701700346,0.4502079182066347,3.5841657693090925,4.351850286940932,6.356708858041823,0.5,3.0
ETHUSDT,15m,True,5,1.5,5,0.3,2.5,1.5,Close,0.5,0.2,1.0,0.001,3,-0.5070197526342342,-0.09854283714884463,-17.393601438902095,0.4502079182066347,3.5841657693090925,-15.30905400443785,0.8860994755984885,0.24642857142857144,59.0
ETHUSDT,15m,True,30,1.2,4,0.3,2.0,2.5,Close,0.5,0.1,1.0,0.001,2,2.4887057909374444,2.5761726198661408,60.07905667597583,0.4502079182066347,3.5841657693090925,28.27940147411347,2.17802881638542,0.441025641025641,34.0
ETHUSDT,15m,True,10,0.5,5,0.7,1.5,2.0,Close,0.25,0.2,0.5,0.0005,3,0.5546566907712469,1.7127663908405906,46.108642365417346,0.4502079182066347,3.5841657693090925,12.094039224097076,2.579209053525028,0.3581730769230769,14.0
ETHUSDT,15m,True,30,1.0,4,0.6,3.0,3.0,Close,0.25,0.1,1.0,0.0005,1,-0.7701992452087285,-0.0048997249578120045,-0.33899964997390275,0.4502079182066347,3.5841657693090925,-2.2243779747449777,0.7259414280527441,0.25,7.0
ETHUSDT,15m,True,75,0.5,6,0.4,1.5,1.5,Wick,2000.0,0.1,1.0,0.001,3,0.23809876514729694,0.5113395515678746,4.677619587176487,0.4502079182066347,3.5841657693090925,1.2588282459210376,1.0859678263869899,0.37777777777777777,7.0
ETHUSDT,15m,True,20,0.5,2,0.7,1.5,2.0,Close,0.5,0.2,1.0,0.001,5,-2.212052085711258,-0.7433915800925562,-6.543523340940211,0.4502079182066347,3.5841657693090925,-4.845010649086279,0.2652271251058405,0.125,2.0
ETHUSDT,15m,True,100,1.2,5,0.7,1.5,1.5,Close,0.5,0.2,1.0,0.001,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,1.5,2,0.7,2.0,2.5,Wick,0.25,0.1,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,15,1.0,3,0.4,1.5,1.5,Wick,0.25,0.2,1.0,0.001,3,0.32315174543840736,0.9135880381030999,23.84483001546745,0.4502079182066347,3.5841657693090925,0.5342738732395134,1.0134849562195658,0.36598459012252116,89.0
ETHUSDT,15m,True,30,0.7,4,0.3,2.5,2.0,Close,2000.0,0.2,1.0,0.0005,3,0.2590010684332177,-0.4468676967689851,-7.0908007683797045,0.4502079182066347,3.5841657693090925,1.6243968934656237,1.8472510731909253,0.3214285714285714,5.0
ETHUSDT,15m,True,15,1.0,2,0.5,2.5,2.0,Wick,0.5,0.2,1.0,0.001,3,-0.14870862176905567,0.3126468253548547,0.5962210222696558,0.4502079182066347,3.5841657693090925,-4.967059956610628,0.9532262249248763,0.36397058823529416,49.0
ETHUSDT,15m,True,75,1.5,2,0.4,3.0,1.5,Wick,0.5,0.1,0.5,0.0005,2,-0.4710583749242425,0.6826130246231205,9.759713805682804,0.4502079182066347,3.5841657693090925,-3.611971690343064,1.002805649214417,0.3382352941176471,16.0
ETHUSDT,15m,True,10,1.0,6,0.6,2.0,2.5,Close,0.5,0.1,0.5,0.0005,1,1.863370444128437,1.8317292096308457,21.119050856542653,0.4502079182066347,3.5841657693090925,11.166266904960006,1.5070799990960073,0.31729323308270674,36.0
ETHUSDT,15m,True,100,1.0,6,0.4,2.5,2.0,Wick,0.25,0.1,1.0,0.001,2,-0.5339659889866457,0.4783231862842309,6.0322370058412345,0.4502079182066347,3.5841657693090925,-5.934581741049071,0.8530143214637707,0.2668067226890756,15.0
ETHUSDT,15m,True,30,1.0,2,0.5,2.0,2.0,Wick,0.25,0.1,1.0,0.0005,5,0.012741176582892977,-0.1661088871675497,-15.497067979793428,0.4502079182066347,3.5841657693090925,-3.22522361036496,0.9427277880829001,0.35026737967914434,28.0
ETHUSDT,15m,True,75,0.7,4,0.5,2.5,1.5,Close,2000.0,0.2,0.5,0.0005,1,2.5437934621175233,0.3851447570984046,1.234976643418904,0.4502079182066347,3.5841657693090925,2.729041884896226,3.0367239060221447,0.4642857142857143,5.0
ETHUSDT,15m,True,75,1.2,2,0.3,1.5,2.0,Close,2000.0,0.1,0.5,0.001,3,2.940131817394172,0.9649554657041255,6.034315471903501,0.4502079182066347,3.5841657693090925,6.004179277419178,12.49778605855419,0.6666666666666666,3.0
ETHUSDT,15m,True,50,0.7,6,0.4,1.5,1.5,Wick,0.5,0.1,1.0,0.001,1,-0.7835582271685977,0.0010619333392220935,-1.0179157360361388,0.4502079182066347,3.5841657693090925,-3.7147966593146755,0.8735689756050058,0.33035714285714285,37.0
ETHUSDT,15m,True,30,0.7,5,0.4,1.5,1.5,Wick,0.5,0.1,1.0,0.001,1,-0.3401573053025969,0.4976743401186444,5.832703990715036,0.4502079182066347,3.5841657693090925,-3.7137553500320473,0.9385535268348848,0.3123038292529818,56.0
ETHUSDT,15m,True,20,1.0,6,0.6,2.0,1.5,Wick,0.5,0.1,1.0,0.001,5,-0.06615147080532391,1.1625054185282078,29.217868210153934,0.4502079182066347,3.5841657693090925,4.415593498794722,1.2456324258201779,0.34265734265734266,12.0
ETHUSDT,15m,True,100,1.2,6,0.5,3.0,2.0,Close,2000.0,0.2,0.5,0.001,2,0.5801791183471066,0.833779293834738,2.8393630612251037,0.4502079182066347,3.5841657693090925,1.412398333336473,inf,0.75,2.0
ETHUSDT,15m,True,30,0.7,6,0.5,2.5,3.0,Close,2000.0,0.1,1.0,0.0005,2,0.5998161957773196,-0.4005823538486634,-4.650193965393956,0.4502079182066347,3.5841657693090925,1.3173030775714256,1.6758045990659214,0.25,4.0
ETHUSDT,15m,True,20,0.7,5,0.6,1.5,3.0,Close,2000.0,0.2,1.0,0.001,1,0.5158288625161878,-0.2483987461184626,-0.672940793578091,0.4502079182066347,3.5841657693090925,0.5640748641090454,1.3177052824159377,0.4,5.0
ETHUSDT,15m,True,15,0.7,4,0.3,3.0,3.0,Wick,2000.0,0.1,0.5,0.0005,5,-0.75782139685283,-0.728332803915454,-22.954701198991163,0.4502079182066347,3.5841657693090925,1.4977828229243713,1.1221748973846533,0.16666666666666666,7.0
ETHUSDT,15m,True,10,0.5,6,0.7,2.5,3.0,Wick,2000.0,0.2,0.5,0.0005,2,1.7088148141357746,2.1509445209614326,18.391000889395418,0.4502079182066347,3.5841657693090925,8.166145285570595,2.3834039786918204,0.3958333333333333,7.0
ETHUSDT,15m,True,120,0.7,6,0.3,1.5,3.0,Close,2000.0,0.2,0.5,0.001,3,-1.493099407806159,-0.7847651376346163,-6.789285196541604,0.4502079182066347,3.5841657693090925,-5.489205467112912,0.43412600162114,0.26666666666666666,5.0
ETHUSDT,15m,True,75,0.7,4,0.6,2.0,2.0,Wick,0.25,0.2,0.5,0.0005,3,1.4249192272430329,0.7163126372077063,5.298203668116621,0.4502079182066347,3.5841657693090925,5.10336820734117,2.1865740021254694,0.41666666666666663,2.0
ETHUSDT,15m,True,5,1.0,2,0.6,2.5,2.0,Close,2000.0,0.2,0.5,0.001,5,1.677623265208737,1.4848641560144347,12.1942579084104,0.4502079182066347,3.5841657693090925,5.533588070696166,1.7051499234834775,0.5,5.0
ETHUSDT,15m,True,50,0.7,2,0.3,2.0,2.0,Close,2000.0,0.2,0.5,0.0005,5,0.8209775852758925,-0.025417625412538187,-2.3034143763134853,0.4502079182066347,3.5841657693090925,3.59675086048356,1.410758825427477,0.3875,6.0
ETHUSDT,15m,True,5,0.5,2,0.3,2.0,2.0,Wick,0.25,0.1,1.0,0.001,1,-3.8059039250053326,-2.5193494109835264,-59.933784089620055,0.4502079182066347,3.5841657693090925,-40.39203756587613,0.7711766232285993,0.3862458890841105,298.0
ETHUSDT,15m,True,10,1.0,5,0.4,3.0,2.0,Close,2000.0,0.1,1.0,0.0005,2,2.3943505473530293,1.0137268986597765,8.477523818946612,0.4502079182066347,3.5841657693090925,7.487449608792752,3.2584815287729114,0.41666666666666663,5.0
ETHUSDT,15m,True,50,1.5,4,0.4,1.5,2.0,Wick,0.5,0.1,0.5,0.0005,1,-0.11985916245387918,0.49869677023269404,2.5826448312687718,0.4502079182066347,3.5841657693090925,-0.26403430452809307,1.016262360234453,0.35384615384615387,23.0
ETHUSDT,15m,True,30,1.2,3,0.4,3.0,2.5,Wick,0.5,0.1,1.0,0.001,2,0.5124117415930369,1.1204680661220598,45.28327981201095,0.4502079182066347,3.5841657693090925,2.8460515871410585,1.5153205771108769,0.3176638176638177,33.0
ETHUSDT,15m,True,30,1.5,2,0.5,1.5,3.0,Close,2000.0,0.1,0.5,0.001,1,1.533672671436071,-0.14676361313447714,-0.4707252211234845,0.4502079182066347,3.5841657693090925,0.9956028108826454,inf,0.5,2.0
ETHUSDT,15m,True,5,0.5,5,0.7,3.0,3.0,Close,0.5,0.2,1.0,0.001,3,-3.067307924772546,-0.46558150644408336,-70.82988858657086,0.4502079182066347,3.5841657693090925,-63.02053302031154,0.45216447797799403,0.14690026954177898,51.0
ETHUSDT,15m,True,30,0.7,5,0.7,3.0,1.5,Wick,2000.0,0.2,0.5,0.0005,1,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,75,0.5,5,0.4,2.0,1.5,Close,0.5,0.2,0.5,0.001,1,2.044775719676738,0.9887929205386353,9.547303847535986,0.4502079182066347,3.5841657693090925,8.900286679032543,1.5021488077120386,0.35694249649368864,27.0
ETHUSDT,15m,True,50,0.5,2,0.6,2.5,2.0,Close,2000.0,0.1,0.5,0.0005,2,-0.0999538853199049,0.5222443875520278,2.207156594368953,0.4502079182066347,3.5841657693090925,-0.03630643169101,0.7730158030931875,0.3,3.0
ETHUSDT,15m,True,15,1.2,6,0.6,1.5,3.0,Close,0.5,0.1,0.5,0.0005,2,1.9736232943658312,1.2520034989838515,21.80607375661384,0.4502079182066347,3.5841657693090925,16.375942289580646,1.7768052772451695,0.4102941176470588,18.0
ETHUSDT,15m,True,50,1.0,6,0.6,2.0,3.0,Close,2000.0,0.2,1.0,0.001,1,-0.3446129418697128,0.5544566622749384,0.7644458601597398,0.4502079182066347,3.5841657693090925,0.24587655605628872,0.8556694120606426,0.16666666666666666,2.0
ETHUSDT,15m,True,20,0.7,4,0.7,2.0,2.0,Wick,0.25,0.1,1.0,0.0005,3,-1.283361684487896,0.29417529807798054,1.5662717114112454,0.4502079182066347,3.5841657693090925,-0.3911385705808965,0.5842814488994829,0.125,2.0
ETHUSDT,15m,True,50,0.7,6,0.3,1.5,2.0,Close,2000.0,0.1,1.0,0.0005,2,-0.05564298645242083,-0.9351526234572498,-6.048039425339266,0.4502079182066347,3.5841657693090925,-0.02736678169041573,1.4022006373832303,0.34285714285714286,6.0
ETHUSDT,15m,True,30,1.0,5,0.6,2.5,2.0,Close,0.5,0.2,0.5,0.0005,2,-0.5503864920400651,0.08714362598985377,-0.15270520453048447,0.4502079182066347,3.5841657693090925,-3.482718575765293,0.8012874112668336,0.29166666666666663,7.0
ETHUSDT,15m,True,15,1.2,6,0.5,1.5,2.0,Close,0.25,0.1,1.0,0.001,2,-0.45818516873069093,0.5320072843231471,7.775408390611228,0.4502079182066347,3.5841657693090925,-6.137999811850581,0.9349819947544833,0.30208333333333337,50.0
ETHUSDT,15m,True,50,1.2,2,0.6,2.5,3.0,Wick,0.25,0.1,0.5,0.001,5,1.686079876243943,2.345973917386528,44.13007871252568,0.4502079182066347,3.5841657693090925,16.83567782581668,inf,0.5,4.0
ETHUSDT,15m,True,75,1.5,2,0.4,3.0,2.5,Wick,2000.0,0.1,0.5,0.0005,2,1.0374128377529777,-0.057515340568382776,-0.3750083122203432,0.4502079182066347,3.5841657693090925,1.635659709717842,5.90742689996098,0.16666666666666666,2.0
ETHUSDT,15m,True,120,0.5,6,0.5,2.5,1.5,Wick,2000.0,0.1,0.5,0.001,2,-1.6513722387282064,-0.6573549531403721,-3.042417192896901,0.4502079182066347,3.5841657693090925,-3.105758245726177,0.33976934046715623,0.29166666666666663,3.0
ETHUSDT,15m,True,30,0.7,5,0.3,1.5,1.5,Close,2000.0,0.1,0.5,0.001,5,0.6622104981479237,-0.5201348199982432,-11.15955373791181,0.4502079182066347,3.5841657693090925,2.209295212183208,1.53748173091609,0.325,6.0
ETHUSDT,15m,True,30,1.0,4,0.5,2.5,2.5,Close,2000.0,0.2,1.0,0.0005,1,0.20400655742849919,-0.10591530518198768,-0.7060878316852359,0.4502079182066347,3.5841657693090925,0.5034550880923905,inf,0.5,2.0
